time_of_day,track_name,artist_name,bpm
Afternoon,The Pretender,Lewis Capaldi,High
Afternoon,Sonne,Rammstein,Medium
Evening,Sonne,Rammstein,Medium
Night,Sonne,Rammstein,Medium
Morning,Sonne,Rammstein,Medium
Morning,Chiquitita,ABBA,Low
Afternoon,Chiquitita,ABBA,Low
Afternoon,Breakthrough,TWICE,High
Evening,Chiquitita,ABBA,Low
Evening,Visa,Magnus Uggla,Medium
Morning,Glory of Love,Peter Cetera,High
Morning,The Power of Love,Jennifer Rush,Medium
Morning,Alone Again,The Weeknd,Low
Afternoon,How Do I Live,LeAnn Rimes,Low
Morning,We've Got Tonight,Kenny Rogers,Low
Afternoon,I Won't Give Up,Jason Mraz,High
Evening,Unbelievable,Lisa Ajax,High
Afternoon,Not Afraid,Eminem,Medium
Evening,Everything Changes,Markus Fagervall,High
Morning,The One You Love,Glenn Frey,Medium
Afternoon,9 to 5,Dolly Parton,Medium
Afternoon,"Take Me Home, Country Roads",John Denver,High
Afternoon,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,High
Afternoon,On the Road Again,Willie Nelson,Medium
Afternoon,Cotton Fields,Creedence Clearwater Revival,Low
Afternoon,Rose Garden,Lynn Anderson,Medium
Afternoon,Coal,Dylan Gossett,High
Afternoon,Jackson,Johnny Cash,High
Afternoon,Mammas Don't Let Your Babies Grow up to Be Cowboys,Waylon Jennings,High
Afternoon,Straight and Narrow,Sam Barber,Medium
Afternoon,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,Medium
Afternoon,Annie's Song,John Denver,Medium
Afternoon,Where the Wild Things Are,Luke Combs,High
Afternoon,I Walk the Line,Johnny Cash,Low
Afternoon,Pink Skies,Zach Bryan,High
Afternoon,East Bound and Down,Jerry Reed,Medium
Afternoon,Here You Come Again,Dolly Parton,High
Afternoon,God's Gonna Cut You Down,Johnny Cash,High
Afternoon,Carry You Home,Alex Warren,Medium
Afternoon,Follow Me,Uncle Kracker,Low
Afternoon,Set Fire to the Rain,Adele,Medium
Morning,Casablanca,Bertie Higgins,High
Morning,Going Blind,Lilyjets,Medium
Morning,Sacrifice,Elton John,Low
Morning,Not Afraid,Eminem,Medium
Morning,L'Amour Toujours,Gigi D'Agostino,Medium
Morning,Drive By,Train,Medium
Morning,Children,Robert Miles,Medium
Morning,Faint,Linkin Park,Medium
Afternoon,Call Me When You're Sober,Evanescence,High
Afternoon,Endless Summer,Scooter,Medium
Morning,Wind Beneath My Wings,Bette Midler,Medium
Evening,Ignition - Remix,R. Kelly,Medium
Evening,Dilemma,Nelly,Medium
Evening,Ride Wit Me,Nelly,Low
Evening,Hot In Herre,Nelly,Medium
Evening,The World's Greatest,R. Kelly,High
Evening,Just A Dream,Nelly,High
Morning,The World's Greatest,R. Kelly,High
Morning,Alone,Heart,Medium
Morning,Nessaja,Scooter,High
Morning,Uptown Girl,Billy Joel,Medium
Morning,Slipping Through My Fingers,ABBA,Medium
Morning,Control,Zoe Wees,Medium
Morning,Ghost Town,Benson Boone,Medium
Morning,Need You Now,Lady A,Low
Morning,Try,P!nk,High
Morning,Never Say Never,The Fray,High
Morning,Lover's Moon,Glenn Frey,Medium
Morning,"Hey, Soul Sister",Train,Medium
Morning,I'll Be Loving You (Forever),New Kids On The Block,Medium
Morning,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,Medium
Morning,I Won't Cry,Elin Lanto,Medium
Evening,The Devil Went Down to Georgia,The Charlie Daniels Band,Medium
Evening,How Do I Live,LeAnn Rimes,Low
Evening,"Take Me Home, Country Roads",John Denver,High
Evening,God's Plan,Drake,Low
Evening,Magic Shop,BTS,High
Evening,First Love,BTS,Medium
Evening,Congratulations,Post Malone,High
Evening,Wait a Minute,Girls' Generation,Medium
Evening,Zillionaire,Flo Rida,Medium
Evening,Red Flavor,Red Velvet,Medium
Evening,Universe,EXO,Medium
Morning,Baby Can I Hold You,Tracy Chapman,Low
Morning,Truly Madly Deeply,Savage Garden,High
Afternoon,DNA,BTS,Medium
Afternoon,BOOMBAYAH,BLACKPINK,Medium
Afternoon,Monster,EXO,Medium
Afternoon,Bad Boy,Red Velvet,High
Afternoon,Dance You Off,Benjamin Ingrosso,Medium
Evening,BEAUTIFUL,iKON,Medium
Evening,Ice Cream Cake,Red Velvet,High
Evening,Alone,Marshmello,Medium
Evening,Power Up,Red Velvet,Medium
Morning,Everytime We Touch,Cascada,High
Morning,I Cry,Flo Rida,Medium
Morning,When We Stand Together,Nickelback,High
Morning,Bye Bye Bye,*NSYNC,High
Morning,Burnin' Up,Jonas Brothers,Medium
Morning,Ghost,Ella Henderson,High
Night,Liar,Jelly Roll,Medium
Night,Unbelievable,Lisa Ajax,High
Morning,Straight From The Heart,Bryan Adams,Low
Afternoon,Stay,Rihanna,Low
Afternoon,you broke me first,Tate McRae,Medium
Afternoon,Let Her Go,Passenger,Medium
Afternoon,Control,Zoe Wees,Medium
Afternoon,Part Of Me,Katy Perry,Medium
Afternoon,Another Love,Tom Odell,Medium
Afternoon,Shallow - Radio Edit,Lady Gaga,Medium
Afternoon,It's Time,Imagine Dragons,Medium
Afternoon,Every Night,Imagine Dragons,Medium
Afternoon,I Don't Mind,Imagine Dragons,Low
Afternoon,Hear Me,Imagine Dragons,Medium
Afternoon,Bleeding Out,Imagine Dragons,Low
Evening,Darling,Stiftelsen,High
Evening,Faller,Stiftelsen,Medium
Morning,One More Night - 2016 Remaster,Phil Collins,Medium
Night,Supernatural,Adam Woods,Medium
Night,KAOS,LBSB,Medium
Night,Dragon,LIAMOO,High
Night,Six Feet Under,Smash Into Pieces,High
Night,Unforgettable,Marcus & Martinus,Low
Night,Que Sera,Medina,Medium
Night,Farväl,Bolaget,Medium
Night,Effortless,Jacqline,Medium
Night,When I'm Gone,Maria Sur,Medium
Morning,Hello,Lionel Richie,Medium
Afternoon,All Out of Love,Air Supply,Medium
Afternoon,Love Will Lead You Back,Taylor Dayne,High
Morning,Händerna mot himlen,Petra Marklund,Medium
Evening,Coming True,Daniel Lindström,Medium
Evening,Higher,Erik Grönwall,Medium
Evening,Roads,Vargas & Lagola,Medium
Evening,Rain,Tusse,Medium
Evening,Jaded,Takida,Medium
Evening,Everything,Sebastian Walldén,Medium
Evening,Treading Water,Chris Kläfford,Low
Evening,What Happened To Us,Chris Kläfford,Medium
Night,Coming True,Daniel Lindström,Medium
Night,Higher,Erik Grönwall,Medium
Night,Call Me When You're Sober,Evanescence,High
Night,Dance You Off,Benjamin Ingrosso,Medium
Morning,My Immortal,Evanescence,Medium
Morning,Can't Fight This Feeling,REO Speedwagon,Medium
Morning,Smoke Gets In Your Eyes,Patti Austin,Medium
Afternoon,Glory of Love,Peter Cetera,High
Afternoon,Time After Time,Cyndi Lauper,Medium
Afternoon,Saving All My Love for You,Whitney Houston,Medium
Afternoon,Easy Lover,Philip Bailey,Medium
Afternoon,The Power of Love,Jennifer Rush,Medium
Afternoon,Can't Fight This Feeling,REO Speedwagon,Medium
Afternoon,Waiting for a Girl like You,Foreigner,High
Morning,Romeo,Shebang,Medium
Morning,Slave To Love,Bryan Ferry,High
Morning,Every Time You Go Away - Radio Edit,Paul Young,High
Morning,Never Say Goodbye,Bon Jovi,Medium
Afternoon,Simsalabim,Lucianoz,High
Afternoon,Händerna mot himlen,Petra Marklund,Medium
Afternoon,Million Reasons,Lady Gaga,Medium
Afternoon,Before I Forget,Slipknot,Low
Afternoon,Every Time You Go Away - Radio Edit,Paul Young,High
Afternoon,Chop Suey!,System Of A Down,Medium
Afternoon,Nothing's Gonna Change My Love for You,George Benson,Medium
Evening,Enter Sandman,Metallica,Medium
Evening,CANDY,TWICE,High
Night,I Love You Always Forever,Betty Who,Medium
Night,Halfway Gone,Lifehouse,Low
Night,Fuck Her Gently,Tenacious D,Medium
Night,Home,Michael Bublé,High
Night,Everybody's Changing,Keane,Medium
Night,Tribute,Tenacious D,Medium
Night,You Shook Me All Night Long,AC/DC,Medium
Night,Love in the First Degree,Bananarama,Medium
Night,Rude,MAGIC!,High
Night,Nothing's Gonna Stop Us Now,Starship,Medium
Night,Heaven,DJ Sammy,High
Night,Teenage Dirtbag,Wheatus,Medium
Night,Again & Again,Basto,Medium
Night,Valkyrie,Varien,Medium
Night,The Funeral,Band of Horses,Low
Night,We Built This City,Starship,High
Night,Attention,Charlie Puth,High
Night,Suzy,Caravan Palace,Medium
Night,The Scientist,Coldplay,Low
Night,Just Hold On,Steve Aoki,Medium
Night,Neverland,KSHMR,Medium
Night,Belong,Kevin Walker,Medium
Night,Gloria,Mando Diao,Medium
Night,May It Be,Enya,Medium
Night,Dani California,Red Hot Chili Peppers,Medium
Morning,Fascination,Alphabeat,Medium
Morning,Custer,Slipknot,High
Morning,The Scientist,Coldplay,Low
Morning,It's Time,Imagine Dragons,Medium
Afternoon,Forever,Lewis Capaldi,Medium
Afternoon,If You Love Her,Forest Blakk,Low
Afternoon,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,Medium
Afternoon,Skinny Love,Birdy,High
Afternoon,Castle on the Hill,Ed Sheeran,Medium
Afternoon,Don't Give Up On Me,Andy Grammer,High
Afternoon,Hold On,Chord Overstreet,Medium
Afternoon,Bruises,Lewis Capaldi,Medium
Afternoon,Before You Leave Me,Alex Warren,Medium
Afternoon,Superheroes,The Script,Medium
Afternoon,I Lived,OneRepublic,Medium
Afternoon,Half A Man,Dean Lewis,Medium
Afternoon,Waves,Dean Lewis,Low
Afternoon,Ghost Town,Benson Boone,Medium
Afternoon,How Do I Say Goodbye,Dean Lewis,Medium
Afternoon,This Is The Life,LIZOT,High
Morning,I Want to Know What Love Is - 1999 Remaster,Foreigner,Low
Morning,Never Tear Us Apart,INXS,Medium
Afternoon,Learn to Fly,Foo Fighters,Medium
Afternoon,Everglow,Coldplay,High
Evening,Everglow,Coldplay,High
Morning,Learn to Fly,Foo Fighters,Medium
Morning,Scar Tissue,Red Hot Chili Peppers,Medium
Morning,Have You Ever Seen The Rain,Creedence Clearwater Revival,Medium
Morning,Somewhere I Belong,Linkin Park,High
Morning,With Or Without You,U2,Medium
Morning,Want You Bad,The Offspring,High
Morning,How You Remind Me,Nickelback,High
Morning,Friday I'm In Love,The Cure,Medium
Morning,Dreams,The Cranberries,Low
Morning,Wheels,Foo Fighters,Medium
Morning,Going Under,Evanescence,Low
Morning,Fortunate Son,Creedence Clearwater Revival,Medium
Morning,The Reason,Hoobastank,Low
Morning,Livin' On A Prayer,Bon Jovi,Medium
Morning,Learning To Fly,Tom Petty and the Heartbreakers,High
Morning,First Date,blink-182,Medium
Morning,Someday,Nickelback,Medium
Morning,Thank You,Dido,High
Morning,Natural Blues,Moby,Medium
Morning,Semi-Charmed Life,Third Eye Blind,Medium
Morning,Hush,Kula Shaker,Medium
Morning,Push,Matchbox Twenty,High
Morning,What I Got,Sublime,Medium
Morning,No Rain,Blind Melon,Medium
Morning,If It Makes You Happy,Sheryl Crow,Medium
Morning,Fly,Sugar Ray,Low
Morning,Linger,The Cranberries,Low
Morning,Loser,Beck,High
Morning,All Star,Smash Mouth,Low
Afternoon,Mr. Jones,Counting Crows,High
Afternoon,Cornflake Girl,Tori Amos,Medium
Afternoon,What's Up?,4 Non Blondes,Medium
Afternoon,Good Enough,Dodgy,Medium
Afternoon,Lovefool,The Cardigans,Medium
Afternoon,Two Princes,Spin Doctors,Medium
Afternoon,Say What You Want,Texas,Low
Afternoon,Slide,The Goo Goo Dolls,Low
Afternoon,Don't Speak,No Doubt,Medium
Afternoon,Walking on Broken Glass,Annie Lennox,Medium
Afternoon,Sleeping Satellite,Tasmin Archer,Medium
Afternoon,Over You,Daughtry,Medium
Afternoon,Just A Dream,Nelly,High
Afternoon,Attack,Thirty Seconds To Mars,Low
Evening,Breakaway,Kelly Clarkson,Medium
Evening,Over You,Daughtry,Medium
Evening,Heaven,Sara Landry,High
Evening,Heute Nacht,Maddix,Medium
Evening,Reflection,Charlotte de Witte,Low
Evening,Believe,Eli Brown,Low
Evening,Orion,Space 92,High
Evening,Genesis,HI-LO,Medium
Evening,Traffic,Bassjackers,High
Evening,Legacy,Sara Landry,High
Evening,Kernkraft 400,GYMBRO,High
Evening,Roar,Charlotte de Witte,High
Night,Gasoline,Eli Brown,Low
Night,Remedy,Eli Brown,Medium
Night,Heaven,Sara Landry,High
Night,Mercury,HI-LO,Medium
Night,Say It Again,Will Sparks,High
Night,Legacy,Sara Landry,High
Night,Doppler,Charlotte de Witte,Medium
Night,Traffic,Bassjackers,High
Night,Over You,Daughtry,Medium
Night,The Sound of Silence,Disturbed,Medium
Night,I Don't Love You,My Chemical Romance,Medium
Morning,Call Me When You're Sober,Evanescence,High
Morning,With Me,Sum 41,Medium
Afternoon,Feels Like Tonight,Daughtry,Medium
Night,The Rock Show,blink-182,Medium
Night,Enter Sandman,Metallica,Medium
Night,Life,E-Type,High
Night,Electric,Melody Club,Medium
Night,Crying at the Discoteque - Radio Edit,Alcazar,Medium
Morning,Right Here Waiting,Richard Marx,Low
Morning,Livin' la Vida Loca,Ricky Martin,High
Morning,Saving All My Love for You,Whitney Houston,Medium
Morning,Sexy Girl,Glenn Frey,Medium
Afternoon,In Her Eyes,Basshunter,Medium
Afternoon,Love You More,Basshunter,High
Afternoon,Camilla,Basshunter,Medium
Afternoon,Dream Girl,Basshunter,Medium
Morning,Enter Sandman,Metallica,Medium
Evening,Closer To The Edge,Thirty Seconds To Mars,Medium
Night,A Beautiful Lie,Thirty Seconds To Mars,High
Night,Closer To The Edge,Thirty Seconds To Mars,Medium
Night,Kings And Queens,Thirty Seconds To Mars,Medium
Morning,A Beautiful Lie,Thirty Seconds To Mars,High
Morning,Strength of a Thousand Men,Thomas Bergersen,High
Morning,Closer To The Edge,Thirty Seconds To Mars,Medium
Morning,Until the Day I Die,Story Of The Year,Medium
Morning,(Everything I Do) I Do It For You,Bryan Adams,Low
Morning,Tonight I Celebrate My Love,Peabo Bryson,Medium
Morning,Bring You Back,Hawthorne Heights,Medium
Morning,I'll Make a Man Out of You,Donny Osmond,Medium
Evening,Song 2,D-Devils,High
Evening,Sweat,DJSM,High
Evening,Mask Off,Nicolas Julian,High
Evening,Lollipop,FOVOS,High
Evening,Move It,POLTERGST,High
Evening,Maneater,JKRS,High
Evening,Be The One,Eli Brown,High
Evening,DLMD,Darren Styles,Medium
Morning,Lost in Your Eyes,Debbie Gibson,High
Morning,Fading Like A Flower (Every Time You Leave),Roxette,Medium
Evening,Mamma Mia,ABBA,Medium
Evening,Händerna mot himlen,Petra Marklund,Medium
Evening,"Knowing Me, Knowing You",ABBA,Medium
Evening,Belong,Kevin Walker,Medium
Evening,Going Under,Evanescence,Low
Evening,Gloria,Mando Diao,Medium
Morning,Eternal Flame,The Bangles,Medium
Morning,Endless Love,Lionel Richie,Medium
Morning,Gun,CHVRCHES,Low
Morning,What's Love Got to Do with It,Tina Turner,Medium
Afternoon,Congratulations,Post Malone,High
Afternoon,Circles,Post Malone,Medium
Afternoon,Better Now,Post Malone,High
Afternoon,Yours,Post Malone,Medium
Afternoon,Mood (feat. iann dior),24kGoldn,High
Afternoon,Let You Down,NF,High
Afternoon,Something Just Like This,The Chainsmokers,Medium
Afternoon,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,Medium
Afternoon,My House,Flo Rida,Medium
Afternoon,Slow It Down,Benson Boone,Medium
Afternoon,I Fall Apart,Post Malone,Medium
Afternoon,Adore You,Harry Styles,High
Afternoon,Burning,Lewis Capaldi,Medium
Evening,Falling,Harry Styles,Medium
Evening,Don't Give Up On Me,Andy Grammer,High
Evening,Half A Man,Dean Lewis,Medium
Evening,Waves,Dean Lewis,Low
Evening,Hold On,Chord Overstreet,Medium
Evening,Better Now,Post Malone,High
Evening,Glorious (feat. Skylar Grey),Macklemore,Medium
Evening,Yours,Post Malone,Medium
Night,Circles,Post Malone,Medium
Night,Better Now,Post Malone,High
Night,Yours,Post Malone,Medium
Night,Adore You,Harry Styles,High
Night,Slow It Down,Benson Boone,Medium
Night,Silence,Marshmello,Medium
Night,Enough Is Enough,Post Malone,High
Night,you broke me first,Tate McRae,Medium
Night,I Fall Apart,Post Malone,Medium
Night,My House,Flo Rida,Medium
Night,Glorious (feat. Skylar Grey),Macklemore,Medium
Night,Beautiful Things,Benson Boone,Medium
Night,Jackie Chan,Tiësto,Low
Night,Ghost Town,Benson Boone,Medium
Night,Wagon Wheel,Darius Rucker,Medium
Night,Last Night,Morgan Wallen,Low
Night,Don't Give Up On Me,Andy Grammer,High
Night,Congratulations,Post Malone,High
Night,Mood (feat. iann dior),24kGoldn,High
Night,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,Medium
Night,Payphone,Maroon 5,Medium
Night,Hold On,Chord Overstreet,Medium
Afternoon,Candy Paint,Post Malone,High
Evening,Wagon Wheel,Darius Rucker,Medium
Evening,Kids,MGMT,Medium
Evening,Smooth Criminal,Alien Ant Farm,Medium
Evening,Santeria,Sublime,High
Evening,Heartbeats,The Knife,High
Evening,Smells Like Teen Spirit,Nirvana,Medium
Evening,Woman,Wolfmother,High
Evening,Latch,Disclosure,Medium
Evening,Feel So Close - Radio Edit,Calvin Harris,Medium
Evening,Frozen,Nicolas Binder,Medium
Evening,Because of You,Nickelback,Medium
Evening,Awaken,Breaking Benjamin,Low
Evening,Phantom,Layton Giordani,Low
Evening,Robot,Space 92,Low
Evening,Nightmare,plenka,High
Evening,Moment,Nicolas Binder,Medium
Evening,The Mirage,Agents Of Time,High
Evening,Where Are You Tonight,KREAM,High
Evening,Intro,The xx,Low
Evening,Islands,The xx,High
Evening,Angels,The xx,High
Evening,VCR,The xx,Medium
Evening,On Hold,The xx,Low
Evening,I Dare You,The xx,Medium
Evening,Devil,Barren Gates,Medium
Evening,Shadows,It's Different,Medium
Evening,Out of Time,Monrroe,Medium
Evening,She Got the Best of Me,Luke Combs,High
Evening,Overdrive,Post Malone,High
Evening,Fast Car,Luke Combs,Medium
Evening,Ghost Town,Benson Boone,Medium
Evening,Circles,Post Malone,Medium
Evening,Happier,Marshmello,Medium
Night,One Thing Right,Marshmello,High
Night,When It Rains It Pours,Luke Combs,High
Night,Just A Dream,Nelly,High
Night,Forever After All,Luke Combs,High
Night,Hurricane,Luke Combs,Medium
Night,She Got the Best of Me,Luke Combs,High
Night,Candy Paint,Post Malone,High
Morning,Fast Car,Luke Combs,Medium
Morning,Circles,Post Malone,Medium
Morning,Don't Give Up On Me,Andy Grammer,High
Morning,Yours,Post Malone,Medium
Night,Happier,Marshmello,Medium
Morning,Woman in Love,Barbra Streisand,Medium
Morning,You Win Again,Bee Gees,Medium
Evening,U Make Me Wanna,Blue,High
Night,It's Gonna Be Me,*NSYNC,High
Night,Unconditionally,Katy Perry,High
Night,Perfect,Ed Sheeran,Medium
Afternoon,Without Me,Halsey,Medium
Afternoon,Sign of the Times,Harry Styles,Medium
Afternoon,Fast Car,Tracy Chapman,Medium
Evening,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,Medium
Morning,MMMBop,Hanson,Medium
Morning,When It Rains It Pours,Luke Combs,High
Morning,Beautiful Crazy,Luke Combs,Medium
Morning,She Got the Best of Me,Luke Combs,High
Morning,Where the Wild Things Are,Luke Combs,High
Afternoon,In the Shadows,The Rasmus,Medium
Afternoon,Have A Nice Day,Bon Jovi,Low
Afternoon,Never Say Never,The Fray,High
Afternoon,Beverly Hills,Weezer,High
Afternoon,Sing,Travis,High
Afternoon,Real Gone,Sheryl Crow,Medium
Afternoon,Everybody's Changing,Keane,Medium
Afternoon,Again,Lenny Kravitz,Low
Afternoon,Speed of Sound,Coldplay,Medium
Afternoon,Hear You Me,Jimmy Eat World,Medium
Afternoon,Here Without You,3 Doors Down,Medium
Afternoon,Dare You To Move,Switchfoot,Medium
Afternoon,Behind Blue Eyes,Limp Bizkit,Medium
Afternoon,Big Yellow Taxi,Counting Crows,Low
Afternoon,It's My Life,No Doubt,Medium
Afternoon,Whatever It Takes,Lifehouse,Low
Evening,It's My Life,No Doubt,Medium
Evening,Suddenly I See,KT Tunstall,Medium
Evening,Far Away,Nickelback,Medium
Evening,Sing,Travis,High
Evening,The Only Exception,Paramore,Medium
Evening,Drive,Incubus,Medium
Evening,The First Cut Is The Deepest,Sheryl Crow,High
Evening,Speed of Sound,Coldplay,Medium
Evening,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,Santana,Medium
Evening,Hands Clean,Alanis Morissette,Medium
Evening,Whatever It Takes,Lifehouse,Low
Evening,Someday,Nickelback,Medium
Night,My Life Would Suck Without You,Kelly Clarkson,High
Morning,Crazy for You,Madonna,Medium
Morning,Every Woman In The World - Digitally Remastered 1999,Air Supply,Low
Morning,Waiting for a Girl like You,Foreigner,High
Morning,Suddenly,Billy Ocean,Medium
Morning,Stuck On You,Lionel Richie,High
Morning,Love Changes (Everything),Climie Fisher,Medium
Evening,Can't Help Falling In Love,A*Teens,High
Evening,Dancing Queen,A*Teens,Medium
Evening,Sugar Rush,A*Teens,Medium
Evening,Gimme! Gimme! Gimme! (A Man After Midnight),A*Teens,Medium
Evening,Voulez-Vous,A*Teens,Medium
Afternoon,You Oughta Know - 2015 Remaster,Alanis Morissette,Medium
Afternoon,Thank You,Dido,High
Afternoon,Smooth (feat. Rob Thomas),Santana,Medium
Afternoon,What I Got,Sublime,Medium
Afternoon,Enjoy the Silence,Depeche Mode,Medium
Afternoon,Kiss Me,Sixpence None The Richer,Medium
Afternoon,Butterfly,Crazy Town,Medium
Afternoon,The Distance,CAKE,Medium
Afternoon,I Know,Dionne Farris,Medium
Afternoon,Your Woman,White Town,Medium
Afternoon,Dreams,The Cranberries,Low
Afternoon,Come As You Are,Nirvana,Medium
Afternoon,Maria Maria (feat. The Product G&B),Santana,Medium
Afternoon,What It's Like,Everlast,Medium
Afternoon,She's so High,Tal Bachman,Medium
Afternoon,I Love You Always Forever,Donna Lewis,Medium
Evening,Now We Are Free,Gabry Ponte,Medium
Evening,Time To Say Goodbye,Blasterjaxx,Medium
Evening,Intro,Timmy Trumpet,Low
Evening,The City,Timmy Trumpet,Medium
